STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,8.1379,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2024,,7.6582,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2021,,8.134794980967742,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2021,,8.85,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,14.37,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2024,,11.19,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BGR,Bulgaria,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,9.498199999999999,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BGR,Bulgaria,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2024,,7.7981,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HRV,Croatia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,7.2357000000000005,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HRV,Croatia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2024,,4.8838,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ROU,Romania,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,9.0956,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ROU,Romania,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2024,,10.7697,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,16.825499999999998,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,16.1942,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,27.5536,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BEL,Belgium,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,24.1983,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,15.732299999999999,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,12.6627,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,32.2282,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,25.5839,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,19.4384,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,15.5017,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,29.5443,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FIN,Finland,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,32.5996,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,14.272599999999999,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,20.559,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,18.2451,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,22.689799999999998,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,GRC,Greece,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,28.148600000000002,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,28.1202,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,26.2245,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,33.2966,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,IRL,Ireland,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,49.7014,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,11.318100000000001,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,14.4731,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LVA,Latvia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,15.975200000000001,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LVA,Latvia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,17.4051,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,16.1818,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,22.7554,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,25.9913,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,23.1295,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,21.953300000000002,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,21.296,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,15.3394,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NOR,Norway,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,17.1772,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,31.277,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,POL,Poland,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,27.6856,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,29.6719,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,PRT,Portugal,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,29.372500000000002,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,13.3689,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVK,Slovak Republic,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,13.6803,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVN,Slovenia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,14.762400000000001,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SVN,Slovenia,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,13.804,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ESP,Spain,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,13.6056,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ESP,Spain,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,12.3851,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,17.6426,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,TUR,Türkiye,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,24.811,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,TUR,Türkiye,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,18.3696,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,18.796499999999998,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EU27,European Union (27 countries),A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,18.2952,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2021,,20.9392744971875,,A,Normal value,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
